,city_fuel_economy,engine_displacement,franchise_make,fuel_tank_volume,height,highway_fuel_economy,length,mileage,model_name,owner_count,power,savings_amount,torque,trimId,wheelbase,width,year,wheel_system_cat,wheel_system_display_cat,body_type_Sedan,engine_cylinders_I4,engine_cylinders_V6,transmission_display_8_Speed_Automatic
5305,28.0,1800.0,0,13.2,57.3,36.0,183.1,3667.0,0,1.0,132,1628,128,68317,106.3,69.9,2017,3,3,1,1,0,0
5310,20.0,3600.0,0,18.5,66.1,27.0,189.9,49071.0,2,1.0,256,163,247,75430,108.1,81.3,2018,2,1,0,0,0,0
5311,23.0,2500.0,0,17.5,56.9,33.0,190.6,60415.0,0,2.0,240,428,223,40391,107.4,80.1,2012,3,3,1,1,0,0
5312,22.0,2000.0,1,17.4,56.3,32.0,184.3,26022.0,3,1.0,241,1266,258,92998,110.2,79.8,2017,4,4,1,1,0,1
5313,23.0,2000.0,1,15.1,66.3,32.0,178.1,83957.0,1,1.0,240,782,270,51333,105.9,81.8,2014,3,3,0,1,0,0
5314,27.0,1500.0,1,14.0,66.5,33.0,180.6,4436.0,1,1.0,190,64,179,76543,104.7,73.0,2018,2,1,0,1,0,0
5317,19.0,3600.0,3,18.5,58.5,30.0,198.4,38178.0,3,1.0,292,733,260,70186,120.2,75.0,2017,4,4,1,0,1,1
5318,22.0,2000.0,1,15.7,66.3,28.0,178.1,40782.0,1,1.0,245,484,275,66218,105.9,81.8,2017,2,1,0,1,0,0
5319,18.0,3200.0,1,15.9,65.7,26.0,182.0,43296.0,1,1.0,271,524,239,68744,106.3,73.2,2017,0,2,0,0,1,0
5321,17.0,3500.0,0,19.0,68.0,23.0,201.8,54233.0,1,1.0,287,680,254,49780,117.9,88.8,2014,2,1,0,0,1,0
5322,16.0,4000.0,0,21.1,70.1,21.0,221.3,106770.0,1,1.0,236,3967,266,53316,140.6,74.6,2014,0,2,0,0,1,0
5323,21.0,2000.0,1,18.5,68.3,28.0,188.8,15553.0,1,1.0,250,502,280,77865,112.2,85.8,2019,2,1,0,1,0,1
5324,26.0,2400.0,0,17.2,57.7,35.0,192.5,67911.0,1,2.0,189,404,182,59689,109.3,72.8,2016,3,3,1,1,0,0
5325,25.0,2000.0,0,13.2,56.3,33.0,179.5,45546.0,0,1.0,147,246,132,66979,106.3,70.1,2017,3,3,1,1,0,0
5326,19.0,3500.0,1,19.5,69.6,25.0,197.2,173353.0,1,2.0,260,1621,240,44110,114.2,77.2,2013,0,2,0,0,1,0
5328,22.0,2000.0,0,15.1,66.3,29.0,178.1,36326.0,1,2.0,240,2396,270,57729,105.9,81.8,2016,2,1,0,1,0,0
5329,28.0,1800.0,1,13.2,57.3,35.0,183.1,19998.0,0,1.0,132,702,128,73363,106.3,69.9,2018,3,3,1,1,0,0
5330,22.0,2000.0,1,15.9,65.7,31.0,182.0,38391.0,1,1.0,271,110,239,77886,106.2,73.2,2019,3,3,0,1,0,0
5332,19.0,3500.0,4,16.0,65.0,27.0,184.4,25748.0,3,1.0,279,174,252,74872,105.7,73.7,2018,2,1,0,0,1,0
5333,23.0,2500.0,1,15.3,66.1,29.0,179.1,42203.0,1,1.0,187,1423,185,73644,106.2,72.5,2017,2,1,0,1,0,0
5334,18.0,3500.0,1,19.0,68.0,25.0,201.8,41557.0,1,1.0,287,152,254,49781,117.9,88.8,2014,3,3,0,0,1,0
5335,15.0,6200.0,0,26.0,73.7,21.0,230.2,64460.0,2,2.0,403,135,417,36492,143.5,80.0,2010,0,2,0,0,0,0
5336,24.0,2200.0,1,13.2,57.1,33.0,180.5,117227.0,0,6.0,155,212,150,35526,103.3,67.9,2010,3,3,1,1,0,0
5337,17.0,3600.0,0,20.0,67.9,25.0,202.8,87451.0,0,3.0,283,615,260,53825,121.2,88.5,2014,3,3,0,0,0,0
5338,23.0,1500.0,1,16.5,58.1,34.0,191.7,27683.0,0,1.0,181,1571,185,81782,112.2,83.5,2019,3,3,1,1,0,0
5339,31.0,1600.0,1,10.8,62.4,36.0,169.1,34654.0,1,1.0,122,2710,114,84510,103.1,69.3,2019,3,3,0,1,0,0
5341,26.0,2500.0,1,14.5,68.1,33.0,184.5,41197.0,1,3.0,170,812,175,68522,106.5,72.4,2017,3,3,0,1,0,0
5342,27.0,2500.0,0,18.0,57.9,39.0,191.9,63178.0,1,1.0,182,477,180,76336,109.3,72.0,2017,3,3,1,1,0,0
5343,28.0,2000.0,0,14.0,56.5,37.0,179.9,40498.0,0,1.0,147,526,132,72684,106.3,70.9,2017,3,3,1,1,0,0
5344,15.0,3500.0,1,36.0,76.7,21.0,231.9,74556.0,2,3.0,365,1854,420,46531,144.5,97.0,2013,0,2,0,0,1,0
5346,16.0,3500.0,1,18.6,68.0,22.0,201.8,35398.0,1,1.0,287,337,254,78248,117.9,88.8,2019,2,1,0,0,1,0
5348,24.0,1400.0,0,15.6,58.1,36.0,181.0,93143.0,0,2.0,138,986,148,37325,105.7,70.7,2011,3,3,1,1,0,0
5349,15.0,3500.0,1,36.0,76.4,21.0,231.7,84989.0,2,3.0,365,360,420,38950,144.4,97.0,2011,0,2,0,0,1,0
5350,21.0,2400.0,2,16.0,74.0,29.0,187.5,88894.0,0,1.0,178,2147,174,57565,122.4,84.6,2015,3,3,0,1,0,0
5351,25.0,2500.0,0,17.0,57.9,35.0,189.2,44409.0,1,1.0,178,1204,170,42394,109.3,71.7,2012,3,3,1,1,0,0
5352,24.0,2000.0,0,12.4,57.8,34.0,178.7,53896.0,0,2.0,160,7,146,73945,104.3,80.5,2018,3,3,1,1,0,0
5353,18.0,3500.0,1,21.7,66.5,23.0,187.6,125497.0,1,1.0,240,636,244,26740,111.2,74.0,2007,3,3,0,0,1,0
5354,18.0,3600.0,1,24.6,69.3,25.0,189.8,48181.0,2,1.0,295,118,260,64540,114.8,84.8,2016,0,2,0,0,1,1
5356,22.0,1800.0,0,13.2,58.3,30.0,179.6,74214.0,1,1.0,170,634,199,69338,103.5,70.8,2017,2,1,0,1,0,0
5358,20.0,3500.0,0,19.2,68.1,27.0,192.5,35890.0,3,1.0,295,1770,263,80283,109.8,75.8,2019,2,1,0,0,1,0
5360,18.0,3000.0,1,24.6,69.3,25.0,189.8,34925.0,2,1.0,360,396,390,68766,114.8,84.8,2017,0,2,0,0,1,1
5362,26.0,2400.0,1,17.2,57.7,34.0,192.5,20149.0,1,1.0,189,90,182,68055,109.3,72.8,2017,3,3,1,1,0,0
5364,17.0,3000.0,1,24.6,69.4,24.0,189.8,80395.0,2,1.0,360,1193,390,55151,114.8,84.8,2015,0,2,0,0,1,1
5366,31.0,2000.0,1,12.4,55.7,41.0,182.3,39578.0,1,1.0,158,1,138,59734,106.3,70.8,2016,3,3,1,1,0,0
5367,29.0,1800.0,0,13.2,58.9,37.0,182.1,24250.0,0,1.0,124,1804,125,83401,106.3,69.3,2019,3,3,1,1,0,0
5368,24.0,2000.0,0,15.8,64.2,29.0,169.1,109293.0,0,2.0,148,172,145,45353,105.1,69.7,2013,2,1,0,1,0,0
5369,23.0,2500.0,1,15.9,65.9,30.0,183.5,24455.0,2,1.0,176,101,172,74765,104.7,72.6,2018,3,3,0,1,0,0
5372,21.0,2000.0,1,16.5,58.1,31.0,191.7,11689.0,0,1.0,181,83,185,73845,112.2,83.5,2018,3,3,1,1,0,0
5374,23.0,2000.0,0,15.1,66.3,32.0,178.1,122219.0,1,3.0,240,462,270,51335,105.9,81.8,2014,3,3,0,1,0,0
5375,25.0,2500.0,1,18.5,57.6,36.0,191.5,38384.0,1,2.0,196,480,191,52757,107.8,79.8,2014,3,3,1,1,0,0
5376,27.0,1800.0,1,13.2,63.2,31.0,169.1,38732.0,1,1.0,141,14,127,69480,102.8,69.8,2017,2,1,0,1,0,0
5377,22.0,2400.0,2,13.5,64.8,30.0,173.0,63231.0,1,1.0,180,89,175,73230,103.8,80.0,2017,0,2,0,1,0,0
5379,13.0,5700.0,0,26.4,77.0,17.0,205.1,88339.0,4,2.0,381,971,401,53162,122.0,79.9,2014,1,0,0,0,0,0
5380,22.0,2400.0,1,13.5,64.6,30.0,173.0,11032.0,1,1.0,180,549,175,82994,103.8,80.0,2019,0,2,0,1,0,0
5381,17.0,2700.0,0,18.0,66.2,24.0,190.0,37689.0,2,2.0,335,866,380,57673,112.2,86.1,2016,2,1,0,0,1,0
5383,28.0,1600.0,1,11.9,57.1,38.0,172.6,36899.0,0,1.0,130,1367,119,82824,101.6,68.1,2019,3,3,1,1,0,0
5384,26.0,1400.0,0,14.0,65.3,31.0,168.4,23704.0,1,1.0,138,871,148,68199,100.6,69.9,2017,2,1,0,1,0,0
5385,19.0,3600.0,4,19.0,52.9,29.0,188.3,27792.0,2,1.0,335,1401,284,78983,110.7,74.7,2019,4,4,0,0,1,1
5386,24.0,1400.0,0,14.0,65.2,31.0,167.2,72029.0,1,2.0,138,1892,148,58163,100.6,69.9,2016,2,1,0,1,0,0
5387,25.0,2500.0,2,18.5,59.0,34.0,189.1,72827.0,1,1.0,175,569,174,82797,108.3,81.3,2019,2,1,1,0,0,0
5388,31.0,1500.0,1,10.6,60.0,36.0,161.8,29429.0,0,1.0,128,259,113,75144,99.6,67.0,2018,3,3,0,1,0,0
5390,27.0,1400.0,1,14.0,65.3,33.0,168.4,19723.0,1,1.0,153,1037,148,74904,100.6,69.9,2018,3,3,0,1,0,0
5391,18.0,3700.0,1,19.0,51.8,26.0,167.5,15189.0,3,2.0,332,746,270,68104,100.4,72.6,2017,4,4,0,0,1,0
5392,21.0,2400.0,2,18.5,57.9,31.0,189.2,111384.0,1,1.0,158,16,161,33066,109.3,71.7,2009,3,3,1,1,0,0
5393,23.0,1500.0,1,16.5,58.1,34.0,191.7,38481.0,0,1.0,181,285,185,81782,112.2,83.5,2019,3,3,1,1,0,0
5394,22.0,2400.0,1,18.8,66.3,32.0,187.8,107800.0,1,2.0,301,322,272,54771,112.5,72.5,2015,3,3,0,1,0,0
5396,16.0,3800.0,0,20.6,71.1,22.0,190.6,174600.0,0,2.0,260,0,257,35879,110.4,76.6,2010,2,1,0,0,1,0
5397,26.0,2000.0,4,14.9,65.4,30.0,182.3,21586.0,1,1.0,252,2265,260,73718,107.3,72.4,2018,3,3,0,1,0,0
5398,31.0,1600.0,0,10.8,62.4,36.0,169.1,12435.0,1,1.0,122,105,114,84512,103.1,69.3,2019,3,3,0,1,0,0
5399,23.0,2500.0,0,20.0,58.0,32.0,190.7,131396.0,1,2.0,175,44,180,36099,109.3,70.7,2010,3,3,1,1,0,0
5400,27.0,2500.0,0,16.2,56.9,37.0,192.9,1587.0,1,1.0,188,2348,180,87017,111.2,72.9,2020,3,3,1,1,0,0
5401,21.0,2400.0,1,15.9,65.7,27.0,182.0,24010.0,1,1.0,271,914,239,68742,106.3,73.2,2017,0,2,0,1,0,0
5402,27.0,2500.0,0,16.2,56.9,37.0,192.9,42048.0,1,1.0,188,767,180,83895,111.2,72.9,2019,3,3,1,1,0,0
5403,32.0,1500.0,0,11.6,58.5,40.0,171.7,49112.0,0,1.0,106,541,103,74117,101.2,66.7,2017,3,3,1,1,0,0
5404,12.0,3600.0,3,20.0,69.0,18.0,203.7,31840.0,1,2.0,283,61,260,82263,121.2,88.5,2019,3,3,0,0,0,0
5406,26.0,2400.0,1,18.5,58.1,35.0,191.1,13504.0,1,1.0,185,160,178,83483,110.4,73.4,2019,3,3,1,1,0,0
5407,15.0,5600.0,0,26.0,75.6,21.0,228.1,81183.0,2,2.0,390,1,394,69798,139.8,79.5,2017,1,0,0,0,0,0
5408,16.0,3600.0,0,24.6,71.6,23.0,199.8,133987.0,3,3.0,390,2186,407,44788,119.8,85.5,2013,4,4,0,0,1,0
5409,19.0,3200.0,1,15.9,66.2,27.0,182.0,29636.0,1,1.0,180,1,171,77885,106.3,73.2,2019,0,2,0,0,1,0
5411,28.0,2500.0,0,16.2,56.8,39.0,192.9,16978.0,1,1.0,188,354,180,87016,111.2,72.9,2020,3,3,1,1,0,0
5412,19.0,3500.0,1,19.5,70.4,26.0,194.5,71610.0,2,1.0,280,1516,262,58254,111.0,78.6,2016,2,1,0,0,1,0
5413,28.0,2500.0,1,16.2,56.8,39.0,192.9,35897.0,1,1.0,188,2078,180,83905,111.2,72.9,2019,3,3,1,1,0,0
5414,28.0,1800.0,1,13.2,63.2,34.0,169.1,35836.0,1,1.0,141,1180,127,69482,102.8,69.8,2017,3,3,0,1,0,0
5415,15.0,5700.0,0,26.0,77.7,21.0,229.0,33228.0,3,1.0,395,38,410,69191,140.5,79.4,2017,0,2,0,0,0,1
5417,24.0,2000.0,0,14.2,63.0,31.0,163.0,58858.0,0,1.0,164,1211,151,59780,101.2,70.9,2016,3,3,0,1,0,0
5420,22.0,2500.0,4,15.9,66.3,26.0,183.3,64362.0,1,1.0,170,448,175,38798,105.9,70.9,2011,2,1,0,1,0,0
5422,24.0,2500.0,2,18.5,65.8,30.0,189.0,148692.0,2,2.0,173,2327,174,44088,107.9,71.7,2013,2,1,0,0,0,0
5423,21.0,3500.0,1,17.2,57.1,31.0,192.7,37382.0,1,2.0,268,117,248,56867,111.0,71.7,2015,3,3,1,0,1,0
5424,16.0,3500.0,1,18.6,71.0,23.0,198.3,20018.0,2,1.0,290,1758,255,67141,112.8,90.2,2017,2,1,0,0,1,0
5426,17.0,3600.0,1,20.0,69.0,25.0,203.7,32843.0,1,1.0,283,3052,260,82619,121.2,88.5,2019,3,3,0,0,0,0
5427,22.0,2400.0,1,16.4,65.0,28.0,176.4,8600.0,1,2.0,181,296,175,84081,105.1,72.8,2019,3,3,0,1,0,0
5428,19.0,3500.0,0,19.2,70.1,26.0,192.5,21863.0,3,1.0,295,3441,263,67359,109.8,75.8,2017,2,1,0,0,1,1
5429,27.0,1500.0,1,15.8,57.6,36.0,193.8,59860.0,1,2.0,160,669,184,74365,111.4,73.0,2018,3,3,1,1,0,0
5430,27.0,1500.0,0,13.0,57.6,37.0,193.8,91576.0,1,2.0,160,246,184,60197,111.4,73.0,2016,3,3,1,1,0,0
5431,26.0,2400.0,0,18.5,58.1,35.0,191.1,22802.0,1,1.0,185,1723,178,83483,110.4,73.4,2019,3,3,1,1,0,0
5432,25.0,2400.0,0,18.5,58.1,36.0,191.1,35407.0,1,1.0,185,1546,178,68984,110.4,73.4,2017,3,3,1,1,0,0
5433,21.0,2000.0,3,15.5,65.2,28.0,179.2,59644.0,2,2.0,240,449,270,66989,105.9,84.1,2017,3,3,0,1,0,0
5434,23.0,2000.0,4,16.1,62.9,32.0,175.4,30900.0,2,1.0,228,323,258,68939,105.1,81.1,2017,3,3,0,1,0,1
5435,28.0,1800.0,1,13.2,56.5,39.0,177.3,112468.0,1,2.0,140,548,128,39660,105.1,69.0,2012,3,3,1,1,0,0
5436,22.0,2000.0,2,15.9,64.8,28.0,182.3,61330.0,3,2.0,235,648,258,57338,104.7,83.9,2015,3,3,0,1,0,0
5438,25.0,2500.0,0,14.5,68.4,32.0,184.5,21214.0,1,1.0,170,172,175,76528,106.5,72.4,2017,2,1,0,1,0,0
5439,28.0,1800.0,0,13.2,57.3,35.0,183.1,27158.0,0,1.0,132,896,128,73362,106.3,69.9,2018,3,3,1,1,0,0
5441,22.0,2500.0,1,15.9,65.9,28.0,183.5,45882.0,2,1.0,176,378,172,74774,104.7,72.6,2018,2,1,0,1,0,0
5442,27.0,2500.0,0,18.0,57.8,38.0,191.9,24912.0,1,1.0,179,1100,177,76329,109.3,72.0,2018,3,3,1,1,0,0
5445,17.0,3500.0,1,18.6,70.0,24.0,198.3,31051.0,2,1.0,290,2488,255,67138,112.8,90.2,2017,3,3,0,0,1,0
5446,27.0,1800.0,1,14.0,55.3,36.0,170.5,60872.0,0,2.0,137,1150,126,58041,102.4,69.3,2016,3,3,0,1,0,0
5447,16.0,3500.0,1,18.6,69.2,23.0,197.1,113077.0,2,1.0,365,281,350,57751,112.6,90.2,2016,2,1,0,0,1,0
5448,24.0,2400.0,1,15.8,67.3,29.0,184.8,31050.0,1,1.0,166,659,162,79736,105.1,71.3,2019,2,1,0,1,0,0
5449,13.0,5400.0,1,33.5,78.3,18.0,221.3,124362.0,1,2.0,310,1029,365,52554,131.0,91.8,2014,0,2,0,0,0,0
5450,29.0,2000.0,1,14.0,56.5,38.0,179.9,94099.0,0,2.0,147,237,132,66940,106.3,70.9,2017,3,3,1,1,0,0
5451,23.0,2400.0,1,18.5,57.1,34.0,190.7,61880.0,1,2.0,192,335,181,54987,110.0,72.0,2015,3,3,1,1,0,0
5452,28.0,1800.0,1,13.2,57.3,35.0,183.1,9782.0,0,1.0,132,836,128,73362,106.3,69.9,2018,3,3,1,1,0,0
5453,18.0,3500.0,1,19.0,67.0,25.0,184.2,68716.0,1,2.0,285,126,253,43487,111.2,87.5,2013,2,1,0,0,1,0
5455,18.0,3600.0,4,18.5,59.2,27.0,198.6,37897.0,2,1.0,300,1265,264,70152,120.2,75.0,2017,2,1,1,0,1,1
5456,17.0,3600.0,3,20.5,66.6,25.0,192.4,30803.0,1,1.0,283,136,260,84354,113.8,83.7,2019,3,3,0,0,1,0
5457,28.0,1800.0,0,13.2,57.3,35.0,183.1,32864.0,0,1.0,132,442,128,78889,106.3,69.9,2019,3,3,1,1,0,0
5458,23.0,1800.0,0,18.5,58.5,34.0,191.9,34329.0,1,1.0,170,1021,184,69427,110.4,72.2,2017,3,3,1,1,0,0
5459,25.0,2400.0,0,16.6,67.3,30.0,184.8,28795.0,1,1.0,166,1111,162,79737,105.1,71.3,2019,3,3,0,1,0,0
5460,31.0,1600.0,1,10.8,59.6,40.0,175.4,68940.0,0,2.0,109,0,107,51806,102.4,66.7,2014,3,3,1,1,0,0
5461,22.0,2400.0,1,12.7,66.5,30.0,166.6,16781.0,1,1.0,180,1495,175,75954,101.2,79.6,2018,3,3,0,0,0,0
5462,24.0,2400.0,0,18.5,57.7,33.0,191.1,17782.0,1,1.0,185,344,178,79131,110.4,73.2,2019,3,3,1,1,0,0
5463,28.0,1400.0,0,14.5,57.2,38.0,183.3,87114.0,1,1.0,150,1132,184,69343,104.4,70.0,2017,3,3,1,1,0,0
5464,26.0,2500.0,0,14.5,67.0,35.0,180.9,16614.0,2,1.0,203,1148,184,84309,105.9,73.0,2019,3,3,0,1,0,0
5465,22.0,2000.0,1,18.8,69.9,25.0,194.8,56585.0,3,1.0,316,823,295,57531,117.5,84.3,2016,2,1,0,1,0,1
5467,30.0,2000.0,0,14.5,57.2,42.0,182.2,49423.0,1,1.0,140,1347,236,52945,104.4,70.0,2014,3,3,1,0,0,0
5468,16.0,3600.0,0,22.0,69.9,23.0,203.7,69922.0,1,2.0,281,268,266,51747,118.9,78.5,2014,2,1,0,0,1,0
5469,23.0,2000.0,4,15.8,56.5,33.0,182.8,27868.0,2,1.0,248,935,258,69354,110.6,80.0,2017,2,1,1,1,0,0
5470,27.0,2400.0,1,17.2,57.7,36.0,192.5,33113.0,1,1.0,185,26,181,68051,109.3,72.8,2017,3,3,1,1,0,0
5471,15.0,6200.0,0,26.0,73.7,21.0,230.2,117720.0,2,3.0,403,858,417,39117,143.5,79.9,2011,0,2,0,0,0,0
5473,23.0,2500.0,0,17.5,56.9,33.0,190.6,88178.0,0,3.0,240,816,223,40391,107.4,80.1,2012,3,3,1,1,0,0
5474,21.0,2000.0,3,15.1,66.3,28.0,178.1,67152.0,1,2.0,240,222,270,51336,105.9,81.8,2014,2,1,0,1,0,0
5475,24.0,2500.0,1,15.3,66.1,30.0,179.1,19692.0,1,1.0,187,512,186,84154,106.2,83.3,2019,2,1,0,1,0,0
5477,26.0,2500.0,1,16.4,57.1,38.0,191.5,85283.0,1,2.0,184,713,185,54069,111.4,72.4,2015,3,3,1,1,0,0
5478,25.0,2400.0,1,14.0,66.5,31.0,180.6,23140.0,1,1.0,184,733,180,76547,104.7,73.0,2018,2,1,0,1,0,0
5480,22.0,2000.0,1,15.3,66.3,27.0,185.1,15443.0,1,2.0,184,2835,221,74990,109.8,72.4,2018,3,3,0,1,0,1
5481,15.0,5300.0,0,31.0,76.8,21.0,222.4,150056.0,0,3.0,320,629,335,44455,130.0,79.1,2013,0,2,0,0,0,0
5482,19.0,3600.0,4,18.5,58.7,30.0,198.6,35311.0,2,1.0,363,2957,394,82746,120.2,75.0,2019,4,4,1,0,1,0
5483,28.0,1800.0,1,13.2,57.3,35.0,183.1,55224.0,0,2.0,132,309,128,73362,106.3,69.9,2018,3,3,1,1,0,0
5484,24.0,1600.0,0,16.4,65.0,28.0,176.2,40866.0,1,3.0,175,509,195,68987,105.1,72.8,2017,2,1,0,1,0,0
5485,19.0,3500.0,4,19.5,68.6,26.0,200.1,53225.0,3,1.0,295,1348,270,68097,114.2,77.2,2017,2,1,0,0,1,0
5487,27.0,1500.0,0,15.8,57.6,36.0,193.8,13250.0,1,1.0,160,294,184,74365,111.4,73.0,2018,3,3,1,1,0,0
5488,16.0,3500.0,1,18.6,68.0,22.0,201.8,22976.0,1,1.0,287,339,254,78253,117.9,88.8,2019,2,1,0,0,1,0
5489,18.0,3600.0,4,19.0,69.9,28.0,203.6,10212.0,3,1.0,287,1,262,67341,121.6,90.4,2017,3,3,0,0,1,0
5491,17.0,3600.0,3,20.5,66.6,25.0,192.4,31705.0,1,1.0,283,2810,260,84354,113.8,83.7,2019,3,3,0,0,1,0
5492,18.0,3600.0,0,19.0,66.0,25.0,193.6,59203.0,2,2.0,310,1848,271,67022,112.5,75.4,2017,3,3,0,0,1,0
5494,24.0,2000.0,2,16.6,64.8,30.0,171.5,38255.0,0,1.0,148,1651,145,72890,105.1,71.3,2017,3,3,0,1,0,0
5496,17.0,3600.0,0,20.0,69.0,25.0,203.7,30847.0,1,1.0,283,1029,260,82619,121.2,88.5,2019,3,3,0,0,0,0
5497,22.0,2000.0,0,18.5,58.0,34.0,190.0,56024.0,1,2.0,274,517,269,44016,110.0,72.2,2013,3,3,1,1,0,0
5499,22.0,2500.0,1,15.9,67.1,29.0,181.1,78251.0,2,1.0,176,630,172,60641,104.7,72.6,2016,2,1,0,1,0,0
5500,26.0,2000.0,4,13.2,56.7,34.0,168.3,5745.0,2,1.0,189,828,207,87551,105.1,79.6,2020,3,3,0,1,0,0
5501,27.0,1600.0,1,13.2,61.8,32.0,162.4,45447.0,0,2.0,188,112,177,53563,99.6,69.5,2014,3,3,0,1,0,0
5502,17.0,3500.0,0,18.6,70.0,24.0,198.3,103462.0,2,1.0,290,1646,255,57452,112.8,90.2,2016,3,3,0,0,1,0
5504,31.0,2000.0,1,12.4,55.7,40.0,182.3,35245.0,1,1.0,158,511,138,76407,106.3,70.8,2018,3,3,1,1,0,0
5506,24.0,2500.0,0,17.0,57.9,33.0,190.9,16063.0,1,1.0,178,1460,170,68150,109.3,71.7,2017,3,3,1,1,0,0
5507,26.0,2400.0,1,17.2,56.5,35.0,189.5,16882.0,0,1.0,185,618,181,59696,107.3,73.0,2016,3,3,0,1,0,0
5509,19.0,3500.0,1,20.0,57.8,26.0,190.6,60301.0,1,1.0,290,1441,261,53244,109.3,73.2,2014,3,3,1,0,1,0
5510,28.0,2000.0,0,14.0,56.5,37.0,179.9,34062.0,0,1.0,147,683,132,66938,106.3,70.9,2017,3,3,1,1,0,0
5511,21.0,2500.0,4,19.0,66.0,26.0,193.6,14915.0,2,1.0,193,1581,188,67020,112.5,75.4,2017,3,3,0,1,0,0
5512,21.0,3500.0,0,18.0,56.5,30.0,192.8,16093.0,1,1.0,300,220,261,68137,109.3,73.2,2017,3,3,1,0,1,0
5514,27.0,2500.0,0,18.0,57.8,39.0,191.9,48569.0,1,1.0,182,215,180,63251,109.3,72.0,2016,3,3,1,1,0,0
5517,23.0,2500.0,0,15.9,65.9,30.0,183.5,34442.0,2,1.0,176,385,172,74773,104.7,72.6,2018,3,3,0,1,0,0
5519,28.0,1800.0,0,13.2,57.3,35.0,183.1,33875.0,0,1.0,132,0,128,78889,106.3,69.9,2019,3,3,1,1,0,0
5520,25.0,2500.0,1,14.5,68.5,32.0,184.5,42918.0,1,1.0,170,0,175,76574,106.5,72.4,2018,2,1,0,1,0,0
5521,19.0,2000.0,0,15.9,62.9,27.0,176.6,25939.0,3,1.0,228,298,258,85683,105.5,79.7,2019,2,1,0,1,0,1
5524,18.0,3500.0,0,19.2,66.3,25.0,187.8,86067.0,1,2.0,270,455,248,42134,107.9,74.2,2012,3,3,0,0,1,0
5527,22.0,2000.0,0,16.5,58.1,33.0,191.7,52710.0,0,1.0,240,378,270,43443,112.2,83.5,2013,3,3,1,1,0,0
5528,16.0,3600.0,4,26.0,77.7,23.0,229.0,29756.0,3,1.0,395,780,410,73419,140.5,79.4,2018,0,2,0,0,0,1
5529,17.0,3000.0,4,24.6,69.4,24.0,189.8,117301.0,2,1.0,360,60,390,49178,114.8,84.8,2014,0,2,0,0,1,1
5530,30.0,1500.0,1,12.4,56.3,36.0,177.9,69688.0,1,2.0,180,1360,162,69546,106.3,70.8,2017,3,3,0,1,0,0
5531,27.0,2400.0,0,17.2,57.7,37.0,192.5,69075.0,1,4.0,185,875,181,59691,109.3,72.8,2016,3,3,1,1,0,0
5532,30.0,1800.0,1,13.2,56.5,39.0,179.4,101766.0,1,1.0,143,2912,129,53541,105.1,69.0,2014,3,3,1,1,0,0
5533,24.0,2500.0,1,15.3,66.1,30.0,179.1,3870.0,1,1.0,187,787,186,89611,106.2,83.3,2020,2,1,0,1,0,0
5534,21.0,2000.0,0,15.9,66.3,27.0,185.1,34323.0,1,1.0,184,373,221,74997,109.8,72.4,2018,2,1,0,1,0,1
5535,20.0,2400.0,1,13.6,65.5,25.0,173.8,32014.0,0,1.0,172,447,165,68777,103.7,69.2,2017,0,2,0,1,0,0
5536,20.0,3500.0,0,18.0,56.5,30.0,192.8,22296.0,1,1.0,300,2538,261,88280,109.3,73.2,2020,3,3,1,0,1,0
5537,19.0,3500.0,1,20.0,73.0,24.0,200.8,171709.0,0,2.0,260,318,240,39303,118.1,77.6,2011,3,3,0,0,1,0
5538,21.0,3500.0,0,18.0,56.5,30.0,192.8,22593.0,1,1.0,300,883,261,68135,109.3,73.2,2017,3,3,1,0,1,0
5542,19.0,3600.0,0,19.4,66.0,27.0,189.5,50604.0,3,1.0,310,138,271,65898,112.5,75.0,2017,3,3,0,0,1,1
5543,23.0,2000.0,0,15.7,66.3,30.0,178.1,16703.0,1,1.0,245,764,275,66217,105.9,81.8,2017,3,3,0,1,0,0
5544,29.0,1800.0,0,13.2,58.9,37.0,182.1,33672.0,0,1.0,124,23,125,83401,106.3,69.3,2019,3,3,1,1,0,0
5546,30.0,1200.0,0,9.2,61.0,39.0,144.7,49972.0,0,2.0,84,1,83,54776,93.5,62.9,2015,3,3,0,1,0,0
5549,28.0,1500.0,0,14.0,66.1,34.0,180.6,23674.0,1,1.0,190,514,179,76552,104.7,73.0,2018,3,3,0,1,0,0
5550,18.0,3500.0,1,18.6,70.4,25.0,197.1,102362.0,2,3.0,240,607,270,41726,112.6,90.2,2012,3,3,0,0,1,0
5551,24.0,1400.0,0,14.0,65.2,31.0,167.2,81381.0,1,2.0,138,53,148,58162,100.6,69.9,2016,2,1,0,1,0,0
5553,25.0,2500.0,0,14.5,66.6,32.0,184.5,23721.0,1,1.0,170,1559,175,76526,106.5,72.4,2017,2,1,0,1,0,0
5554,14.0,3500.0,1,26.0,99.2,18.0,235.5,50626.0,3,2.0,310,589,400,74318,147.6,97.4,2018,4,4,0,0,1,0
5555,25.0,2500.0,0,14.5,68.5,32.0,184.5,44682.0,1,1.0,170,588,175,76574,106.5,72.4,2018,2,1,0,1,0,0
5556,21.0,2500.0,1,15.7,66.3,29.0,178.1,28151.0,1,1.0,168,1429,170,66221,105.9,81.8,2017,3,3,0,1,0,0
